ticket_id,user_id,ticket_date,issue_type,resolution_time_hours
3029,4100,2024-07-04,Payment Failed,4.09
3030,4961,2025-01-30,Late Delivery,59.29
3031,4718,2024-03-13,App Crash,50.44
3032,2385,2024-09-03,App Crash,31.42
3033,1945,2024-06-22,Late Delivery,9.84
3034,93,2024-01-04,Payment Failed,49.07
3035,2970,2024-07-07,Refund Issue,26.5
3036,3758,2024-07-24,Payment Failed,37.09
3037,1968,2024-10-04,Payment Failed,26.02
3038,1487,2024-09-14,Refund Issue,1.63
3039,1864,2024-11-22,App Crash,59.22
3040,4756,2024-02-01,Late Delivery,8.85
3041,2078,2024-09-18,Payment Failed,60.56
3042,4673,2024-05-20,Payment Failed,47.39
3043,944,2024-11-27,Wrong Item,43.8
3044,2309,2024-09-26,Wrong Item,7.38
3045,3826,2024-03-29,Late Delivery,51.11
3046,1233,2024-12-22,App Crash,38.07
3047,1065,2024-01-07,Wrong Item,55.33
3048,466,2024-08-12,App Crash,40.0
3049,1540,2024-03-21,App Crash,40.25
3050,4076,2024-08-29,Wrong Item,19.16
3051,3164,2024-02-06,Payment Failed,17.55
3052,1968,2024-03-18,Payment Failed,24.97
3053,377,2024-07-19,Wrong Item,22.77
3054,351,2024-04-06,Wrong Item,68.87
3055,3126,2024-04-15,Payment Failed,6.01
3056,4390,2024-06-06,Late Delivery,53.3
3057,1437,2024-01-17,App Crash,17.44
3058,536,2024-12-20,App Crash,4.55
3059,3914,2024-12-05,Late Delivery,36.22
3060,3987,2024-04-04,Wrong Item,70.04
3061,1744,2024-12-02,Late Delivery,7.98
3062,1390,2024-11-12,Late Delivery,54.04
3063,379,2024-04-18,Wrong Item,52.55
3064,14,2024-09-07,Wrong Item,26.02
3065,1903,2024-09-28,App Crash,9.98
3066,2734,2024-02-23,Late Delivery,68.11
3067,3910,2025-01-10,Wrong Item,13.47
3068,3921,2024-05-07,App Crash,4.29
3069,3281,2024-03-18,Late Delivery,25.54
3070,4220,2024-07-27,Refund Issue,12.12
3071,2492,2024-08-28,Refund Issue,43.23
3072,2813,2024-03-22,App Crash,55.35
3073,4070,2024-08-19,Wrong Item,58.33
3074,278,2024-05-06,Refund Issue,13.93
3075,2514,2024-05-04,Payment Failed,11.29
3076,4542,2024-03-20,Wrong Item,67.04
3077,1083,2024-07-28,Late Delivery,67.86
3078,1611,2024-03-05,Late Delivery,64.47
3079,915,2024-08-17,Late Delivery,32.29
3080,2717,2024-08-16,Late Delivery,17.01
3081,283,2025-01-04,App Crash,67.89
3082,4846,2024-08-07,App Crash,10.08
3083,627,2024-08-12,Payment Failed,36.45
3084,1752,2024-05-29,Wrong Item,58.21
3085,2307,2024-08-10,Wrong Item,6.7
3086,2823,2024-11-10,App Crash,66.63
3087,4115,2024-06-20,Wrong Item,29.78
3088,1152,2024-09-16,App Crash,32.04
3089,2126,2024-09-17,Wrong Item,30.79
3090,446,2024-03-04,Refund Issue,55.6
3091,4290,2024-10-24,Payment Failed,47.14
3092,3204,2024-11-20,Wrong Item,55.53
3093,2453,2024-05-29,App Crash,10.5
3094,1196,2025-01-25,Payment Failed,43.95
3095,3930,2024-07-16,Wrong Item,10.96
3096,140,2024-10-02,Late Delivery,36.49
3097,2006,2024-08-16,Refund Issue,6.13
3098,243,2024-11-23,Refund Issue,32.38
3099,2400,2024-12-27,Payment Failed,60.27
3100,3424,2024-08-22,App Crash,49.07
3101,3139,2025-01-20,Late Delivery,25.19
3102,1589,2024-05-30,Refund Issue,24.33
3103,518,2024-10-25,App Crash,41.21
3104,3221,2024-12-17,Refund Issue,55.95
3105,3986,2024-03-18,Late Delivery,1.2
3106,3653,2024-10-21,Wrong Item,54.05
3107,1161,2024-05-28,Payment Failed,49.78
3108,2520,2024-05-17,Refund Issue,46.13
3109,1800,2024-11-06,Wrong Item,15.61
3110,4913,2024-11-08,App Crash,25.99
3111,4262,2024-04-09,Late Delivery,7.03
3112,1916,2024-02-07,Refund Issue,26.59
3113,2458,2024-04-13,Payment Failed,69.98
3114,3243,2024-08-01,Late Delivery,51.36
3115,3635,2024-09-07,Wrong Item,29.77
3116,4005,2024-06-26,Wrong Item,36.84
3117,818,2024-11-22,Wrong Item,52.87
3118,1506,2024-09-10,Payment Failed,11.66
3119,4532,2024-03-21,Late Delivery,52.87
3120,1275,2025-01-07,Refund Issue,55.3
3121,2915,2025-01-19,Late Delivery,69.55
3122,3172,2024-07-25,Refund Issue,70.5
3123,1724,2024-07-28,Wrong Item,27.9
3124,1357,2024-09-15,Late Delivery,21.94
3125,3184,2024-05-13,App Crash,69.01
3126,4490,2024-12-29,Wrong Item,13.72
3127,4282,2024-11-05,Payment Failed,49.92
3128,465,2024-01-03,Payment Failed,43.49
3129,2820,2024-12-17,App Crash,69.76
3130,29,2024-06-18,Payment Failed,20.83
3131,3021,2024-04-27,Refund Issue,35.96
3132,4421,2024-07-26,Payment Failed,9.91
3133,587,2024-11-28,App Crash,39.73
3134,4098,2024-08-04,App Crash,49.75
3135,1656,2024-08-12,Late Delivery,68.2
3136,3821,2024-11-26,Refund Issue,37.29
3137,727,2024-09-13,Refund Issue,54.62
3138,3033,2024-04-17,Late Delivery,35.92
3139,2736,2025-01-25,Refund Issue,32.54
3140,407,2024-04-05,Late Delivery,9.98
3141,1893,2024-01-17,Late Delivery,68.02
3142,4436,2024-04-07,App Crash,46.54
3143,409,2024-02-08,Payment Failed,53.86
3144,4495,2024-07-22,Late Delivery,69.3
3145,2555,2024-03-04,Payment Failed,22.5
3146,4891,2024-12-31,Payment Failed,5.3
3147,4972,2024-12-30,Refund Issue,26.2
3148,4882,2024-04-15,Payment Failed,68.27
3149,2789,2024-02-24,Wrong Item,11.34
3150,582,2024-09-04,Payment Failed,18.01
3151,2107,2024-08-18,Late Delivery,38.17
3152,935,2024-11-01,Late Delivery,59.57
3153,1153,2024-01-08,Payment Failed,56.67
3154,4014,2024-06-23,Wrong Item,10.15
3155,2968,2024-05-04,Late Delivery,53.79
3156,3711,2024-06-03,Wrong Item,43.4
3157,126,2024-01-22,Payment Failed,62.18
3158,4190,2024-04-16,Wrong Item,47.39
3159,3769,2024-10-10,Refund Issue,60.5
3160,568,2024-12-14,Payment Failed,8.37
3161,852,2024-09-30,App Crash,5.85
3162,1996,2024-04-23,Payment Failed,10.72
3163,3384,2024-04-06,Payment Failed,3.99
3164,530,2024-04-12,Wrong Item,66.33
3165,4160,2024-02-22,Refund Issue,58.16
3166,2559,2024-11-30,Refund Issue,65.19
3167,2310,2024-06-12,Wrong Item,50.15
3168,2202,2024-12-06,Payment Failed,56.73
3169,2140,2025-01-07,Wrong Item,38.42
3170,434,2024-02-19,Refund Issue,1.68
3171,3684,2024-09-19,Wrong Item,8.63
3172,3068,2024-01-09,Late Delivery,67.81
3173,1066,2024-02-23,Payment Failed,2.47
3174,2822,2024-07-22,Refund Issue,57.04
3175,4656,2024-07-25,Payment Failed,6.22
3176,1032,2024-05-23,Wrong Item,60.11
3177,4042,2024-10-03,Late Delivery,6.92
3178,915,2024-01-06,Wrong Item,41.06
3179,602,2024-03-21,Payment Failed,31.98
3180,1835,2024-05-07,App Crash,19.95
3181,1098,2024-08-04,Payment Failed,44.44
3182,4498,2024-03-10,Late Delivery,10.02
3183,4440,2024-10-02,Payment Failed,40.3
3184,893,2024-01-30,Wrong Item,38.94
3185,1274,2024-03-02,Refund Issue,69.7
3186,822,2024-11-01,Payment Failed,42.96
3187,2576,2024-04-23,Refund Issue,44.89
3188,3814,2024-09-13,Payment Failed,67.66
3189,195,2024-09-27,App Crash,41.24
3190,1026,2024-12-20,Payment Failed,70.53
3191,4810,2025-01-12,Payment Failed,57.85
3192,2388,2024-11-10,Payment Failed,63.32
3193,3291,2024-11-25,Refund Issue,71.49
3194,3862,2024-07-06,App Crash,47.54
3195,4552,2024-04-09,App Crash,16.29
3196,2108,2024-02-06,Late Delivery,18.51
3197,4264,2024-02-26,Late Delivery,46.81
3198,3901,2024-06-30,Wrong Item,10.35
3199,1504,2024-05-21,Refund Issue,40.11
3200,1835,2025-01-31,Wrong Item,64.96
3201,1543,2024-12-08,Wrong Item,4.55
3202,3760,2024-05-03,Payment Failed,67.51
3203,204,2024-10-15,Late Delivery,13.57
3204,1503,2024-09-04,Refund Issue,14.02
3205,4519,2024-10-05,App Crash,54.07
3206,4899,2024-02-18,Wrong Item,67.27
3207,2812,2024-07-03,Refund Issue,52.91
3208,1367,2024-09-05,App Crash,29.7
3209,1642,2024-05-05,Payment Failed,65.96
3210,4805,2024-05-13,App Crash,47.48
3211,3907,2024-02-14,App Crash,65.26
3212,295,2024-06-11,Late Delivery,45.23
3213,1801,2024-10-23,Late Delivery,25.65
3214,4184,2024-02-13,Late Delivery,18.0
3215,4940,2024-01-12,Payment Failed,12.59
3216,2370,2024-12-10,App Crash,62.23
3217,2920,2024-07-12,App Crash,23.6
3218,913,2025-01-31,Late Delivery,49.26
3219,3581,2024-08-06,Late Delivery,50.79
3220,805,2024-01-07,Wrong Item,58.22
3221,1261,2024-09-13,Late Delivery,8.11
3222,2448,2024-08-03,Refund Issue,2.73
3223,2365,2024-04-03,App Crash,23.19
3224,2191,2024-04-30,App Crash,53.3
3225,220,2025-01-01,App Crash,17.73
3226,1925,2024-07-13,Refund Issue,1.79
3227,4000,2024-06-29,Late Delivery,37.24
3228,3113,2024-01-31,Late Delivery,28.44
3229,4408,2024-05-28,Late Delivery,60.84
3230,675,2024-07-22,Late Delivery,57.13
3231,3101,2024-01-20,Refund Issue,63.63
3232,4399,2024-03-13,Late Delivery,30.84
3233,3665,2024-07-29,Late Delivery,38.51
3234,3777,2024-11-30,Refund Issue,66.49
3235,3234,2024-03-30,Refund Issue,39.52
3236,3144,2024-03-14,App Crash,47.45
3237,1059,2024-06-08,Payment Failed,63.19
3238,2449,2024-09-10,App Crash,53.29
3239,4328,2024-10-09,Payment Failed,32.95
3240,4025,2024-11-23,Wrong Item,54.4
3241,3980,2024-11-05,Refund Issue,39.24
3242,4096,2024-03-08,Wrong Item,67.25
3243,1794,2024-03-15,App Crash,54.51
3244,1737,2024-06-21,Refund Issue,5.59
3245,3073,2024-02-23,Wrong Item,62.21
3246,4271,2024-11-22,Refund Issue,60.99
3247,2588,2024-10-08,Late Delivery,40.64
3248,1801,2024-12-22,App Crash,24.86
3249,1376,2024-03-15,Late Delivery,43.34
3250,4309,2024-08-06,Refund Issue,61.41
3251,3017,2024-11-24,Refund Issue,47.15
3252,3407,2024-02-20,Late Delivery,24.18
3253,3306,2024-05-05,Refund Issue,12.01
3254,2819,2024-06-21,Refund Issue,11.01
3255,4785,2024-01-23,Payment Failed,6.65
3256,4879,2024-07-31,App Crash,55.29
3257,1641,2024-03-05,Late Delivery,1.11
3258,1143,2024-02-03,Payment Failed,58.83
3259,4247,2024-01-31,Late Delivery,26.08
3260,462,2024-09-28,Wrong Item,22.1
3261,823,2024-05-28,Payment Failed,43.16
3262,138,2024-01-17,Wrong Item,64.1
3263,3097,2024-02-09,Wrong Item,66.12
3264,4130,2024-06-14,Late Delivery,43.29
3265,943,2024-09-02,App Crash,69.78
3266,2558,2024-11-10,Payment Failed,25.16
3267,1348,2024-10-24,Refund Issue,19.3
3268,1828,2024-09-11,Payment Failed,52.31
3269,1877,2024-11-29,App Crash,4.87
3270,4333,2024-01-10,App Crash,11.14
3271,1891,2024-07-21,Refund Issue,36.12
3272,4278,2024-03-10,Refund Issue,42.55
3273,3441,2024-12-29,Late Delivery,52.57
3274,1742,2024-11-10,Payment Failed,53.2
3275,1993,2024-09-25,Payment Failed,63.51
3276,4430,2024-02-02,Wrong Item,30.32
3277,586,2024-01-20,Refund Issue,25.62
3278,3425,2024-10-15,Late Delivery,34.14
3279,388,2024-11-09,Payment Failed,45.32
3280,456,2024-09-01,App Crash,66.8
3281,794,2024-11-24,Late Delivery,41.24
3282,4045,2024-06-30,App Crash,36.25
3283,707,2024-04-04,Payment Failed,12.34
3284,605,2024-08-04,Payment Failed,29.11
3285,2966,2024-09-28,Wrong Item,35.8
3286,2184,2024-07-21,Refund Issue,55.01
3287,4105,2024-08-02,App Crash,32.69
3288,2896,2024-07-10,Payment Failed,28.38
3289,3670,2024-01-26,Payment Failed,5.44
3290,14,2024-09-30,App Crash,43.65
3291,2248,2024-04-19,Wrong Item,62.35
3292,2689,2024-08-02,Payment Failed,7.38
3293,1030,2024-10-09,App Crash,17.75
3294,1053,2024-02-17,Late Delivery,47.46
3295,4883,2025-01-25,Payment Failed,32.29
3296,4252,2024-07-19,App Crash,68.57
3297,4870,2024-10-12,Payment Failed,62.07
3298,106,2024-12-10,Payment Failed,26.86
3299,3982,2024-03-24,App Crash,32.03
3300,1458,2024-02-28,Wrong Item,37.96
3301,2758,2024-05-28,Payment Failed,51.68
3302,560,2024-01-22,Late Delivery,37.42
3303,2388,2024-08-14,App Crash,19.83
3304,2798,2024-04-25,App Crash,19.08
3305,3353,2024-08-29,Refund Issue,50.13
3306,554,2024-04-10,Payment Failed,46.15
3307,4089,2024-01-28,Wrong Item,48.07
3308,2122,2024-09-26,App Crash,54.82
3309,4341,2024-12-17,Wrong Item,50.37
3310,1862,2024-08-20,App Crash,54.38
3311,4803,2024-02-12,Payment Failed,60.97
3312,3872,2024-05-23,App Crash,39.47
3313,1259,2025-01-21,Wrong Item,71.25
3314,1228,2024-04-11,Late Delivery,69.34
3315,854,2024-10-23,Late Delivery,38.61
3316,2571,2024-01-10,Payment Failed,64.69
3317,587,2024-04-09,App Crash,12.72
3318,2711,2024-11-12,Payment Failed,37.64
3319,1135,2024-01-06,App Crash,9.28
3320,2293,2024-11-04,Payment Failed,63.86
3321,2791,2024-03-20,Payment Failed,21.3
3322,783,2024-01-14,Payment Failed,33.75
3323,1042,2024-01-27,Late Delivery,15.82
3324,2744,2024-06-23,Refund Issue,51.82
3325,2986,2025-01-13,Refund Issue,51.32
3326,2483,2024-12-06,Refund Issue,66.04
3327,419,2024-07-19,Payment Failed,55.61
3328,3242,2024-03-31,Wrong Item,41.3
3329,173,2024-07-22,Payment Failed,51.54
3330,2465,2024-01-21,App Crash,10.57
3331,3172,2024-09-03,Payment Failed,48.36
3332,3347,2024-01-04,Late Delivery,30.67
3333,1254,2024-11-19,Refund Issue,60.33
3334,1523,2024-03-31,Refund Issue,64.64
3335,526,2024-11-29,Late Delivery,22.89
3336,2477,2024-05-25,Refund Issue,38.35
3337,4579,2024-09-09,Payment Failed,52.53
3338,1279,2024-05-26,App Crash,13.67
3339,4545,2024-09-19,Late Delivery,4.51
3340,3134,2024-06-16,App Crash,33.08
3341,164,2024-11-30,App Crash,60.17
3342,133,2024-08-17,Refund Issue,53.94
3343,2279,2024-11-15,Refund Issue,67.44
3344,3381,2024-09-24,Late Delivery,45.94
3345,2761,2025-01-01,App Crash,57.45
3346,1957,2024-09-30,Wrong Item,56.19
3347,297,2024-09-28,App Crash,58.13
3348,737,2024-11-11,App Crash,67.39
3349,4959,2024-03-28,Wrong Item,13.16
3350,412,2024-02-02,Refund Issue,13.04
3351,3692,2024-04-28,Wrong Item,12.75
3352,314,2024-03-27,App Crash,23.27
3353,1531,2024-08-24,App Crash,68.55
3354,4006,2024-04-26,Refund Issue,21.52
3355,3540,2024-09-29,Late Delivery,1.69
3356,2793,2024-03-01,App Crash,68.39
3357,3309,2024-06-18,Wrong Item,54.64
3358,1869,2024-03-30,Wrong Item,6.15
3359,3005,2024-03-19,App Crash,40.54
3360,3571,2024-11-01,Refund Issue,2.84
3361,142,2024-04-16,Refund Issue,2.39
3362,3306,2024-03-29,Late Delivery,44.14
3363,841,2024-03-10,Wrong Item,5.15
3364,2973,2024-10-21,Wrong Item,53.21
3365,677,2024-08-20,Late Delivery,46.71
3366,3927,2024-12-09,Wrong Item,7.66
3367,1758,2024-12-13,App Crash,4.5
3368,572,2024-03-30,Refund Issue,14.31
3369,1861,2025-01-29,App Crash,45.44
3370,2428,2024-06-16,Wrong Item,69.05
3371,410,2024-05-11,App Crash,59.72
3372,1644,2024-01-20,Late Delivery,56.07
3373,2323,2024-02-27,Refund Issue,43.62
3374,1082,2024-05-31,App Crash,37.2
3375,3103,2024-10-30,Refund Issue,44.29
3376,1376,2024-12-09,Wrong Item,40.02
3377,3645,2024-12-12,Payment Failed,70.22
3378,1177,2024-05-07,Wrong Item,3.95
3379,3963,2024-10-08,Payment Failed,13.92
3380,2493,2024-12-16,Payment Failed,13.76
3381,3271,2024-05-31,Refund Issue,50.52
3382,390,2024-09-07,Wrong Item,29.2
3383,4266,2025-01-29,Refund Issue,65.49
3384,3726,2024-07-07,Late Delivery,51.49
3385,2937,2024-05-29,Refund Issue,38.21
3386,3544,2024-04-30,Refund Issue,16.48
3387,890,2024-11-24,Refund Issue,57.45
3388,2734,2024-02-13,Wrong Item,31.01
3389,1560,2024-09-16,Payment Failed,48.71
3390,430,2024-10-01,Late Delivery,21.06
3391,4317,2024-07-24,Late Delivery,59.16
3392,1157,2024-06-08,Refund Issue,47.48
3393,4732,2024-07-03,Wrong Item,35.1
3394,3001,2024-11-03,App Crash,23.83
3395,3131,2024-05-17,Payment Failed,2.28
3396,2216,2024-08-20,Payment Failed,11.42
3397,3981,2024-10-06,App Crash,17.36
3398,2248,2024-01-27,Payment Failed,70.94
3399,3114,2024-01-30,Refund Issue,34.67
3400,824,2024-08-31,Payment Failed,26.64
3401,1701,2024-11-18,Late Delivery,14.69
3402,3583,2024-10-20,Late Delivery,66.81
3403,4445,2024-03-29,Wrong Item,32.22
3404,2372,2025-01-12,Late Delivery,57.8
3405,2099,2024-05-18,Payment Failed,60.18
3406,4257,2025-01-20,App Crash,63.49
3407,2260,2024-08-07,Refund Issue,16.56
3408,4328,2024-04-20,Wrong Item,39.19
3409,4748,2024-07-23,App Crash,15.6
3410,1476,2024-07-29,Payment Failed,54.21
3411,3735,2024-11-02,Wrong Item,13.91
3412,2399,2024-09-24,Late Delivery,43.99
3413,533,2024-05-03,Late Delivery,59.7
3414,3020,2024-09-01,Payment Failed,44.59
3415,1269,2024-06-28,Refund Issue,1.05
3416,1825,2024-07-03,Refund Issue,63.17
3417,1760,2024-11-22,Refund Issue,62.48
3418,3732,2024-11-28,App Crash,2.53
3419,667,2024-07-06,App Crash,63.91
3420,3609,2024-11-27,Wrong Item,37.88
3421,3381,2024-01-09,Wrong Item,33.09
3422,3453,2024-05-23,Wrong Item,16.34
3423,2444,2024-06-21,Wrong Item,69.42
3424,2225,2024-10-05,Late Delivery,19.03
3425,861,2024-05-04,Payment Failed,25.25
3426,1263,2024-10-03,Wrong Item,26.99
3427,1124,2024-09-09,Wrong Item,51.94
3428,3613,2024-07-03,Wrong Item,54.07
3429,3747,2024-01-20,Payment Failed,51.68
3430,189,2024-01-07,Refund Issue,9.58
3431,4491,2025-01-14,App Crash,10.35
3432,3549,2024-09-12,Payment Failed,47.23
3433,2976,2025-01-17,Wrong Item,71.35
3434,225,2024-08-25,Payment Failed,37.08
3435,1500,2024-01-17,Refund Issue,59.74
3436,1333,2024-11-11,Late Delivery,11.02
3437,1722,2024-10-24,Late Delivery,57.4
3438,3514,2024-01-28,Payment Failed,30.2
3439,415,2025-01-09,Payment Failed,36.99
3440,1799,2024-04-06,Wrong Item,40.56
3441,3931,2024-02-29,Payment Failed,66.83
3442,649,2024-08-15,Refund Issue,64.05
3443,1300,2024-03-15,Payment Failed,28.25
3444,1287,2024-02-18,Late Delivery,18.04
3445,1056,2024-11-18,Refund Issue,48.89
3446,3263,2024-02-09,Wrong Item,59.57
3447,4449,2024-04-26,Late Delivery,17.34
3448,3526,2025-01-27,Late Delivery,26.87
3449,890,2024-07-04,Payment Failed,3.29
3450,3858,2024-10-27,Late Delivery,2.16
3451,4359,2024-12-27,Late Delivery,30.77
3452,128,2024-09-13,Wrong Item,38.98
3453,3265,2024-01-02,Refund Issue,52.9
3454,4812,2024-05-24,App Crash,28.13
3455,2506,2024-04-08,Payment Failed,51.17
3456,2033,2024-04-17,Refund Issue,65.23
3457,88,2024-05-01,Refund Issue,28.41
3458,4534,2024-02-26,Wrong Item,23.79
3459,4202,2025-01-22,Payment Failed,20.48
3460,2424,2024-07-10,App Crash,53.28
3461,4578,2024-12-10,Late Delivery,35.46
3462,4215,2024-08-03,Late Delivery,29.45
3463,4349,2024-10-24,App Crash,67.33
3464,4523,2024-08-03,Payment Failed,59.29
3465,4316,2024-05-15,Refund Issue,12.89
3466,4951,2024-01-10,Payment Failed,47.28
3467,4156,2024-02-29,Payment Failed,37.3
3468,1698,2024-01-25,Refund Issue,70.29
3469,3160,2024-02-12,Late Delivery,41.46
3470,4403,2024-06-08,Payment Failed,20.52
3471,2495,2024-07-26,Payment Failed,17.65
3472,4152,2024-01-16,Wrong Item,56.72
3473,1511,2024-02-16,Wrong Item,34.4
3474,4896,2024-11-12,App Crash,23.44
3475,2786,2024-12-12,App Crash,71.2
3476,661,2024-04-12,Refund Issue,69.16
3477,4705,2024-04-16,Late Delivery,43.34
3478,1338,2024-06-16,App Crash,58.29
3479,2477,2024-04-05,Refund Issue,15.02
3480,2802,2024-01-04,App Crash,62.11
3481,4974,2024-08-10,Wrong Item,10.65
3482,3949,2024-03-26,Late Delivery,4.0
3483,1024,2024-03-30,Wrong Item,57.13
3484,4398,2024-07-15,Late Delivery,53.17
3485,3618,2024-01-28,Late Delivery,8.85
3486,2431,2024-12-17,Late Delivery,20.9
3487,2031,2024-10-17,Payment Failed,26.2
3488,2442,2024-04-16,Late Delivery,32.31
3489,3367,2024-02-09,App Crash,17.87
3490,2859,2024-07-17,Payment Failed,29.34
3491,4747,2025-01-15,Late Delivery,12.91
3492,3480,2024-05-21,Wrong Item,50.93
3493,1805,2024-03-07,Payment Failed,66.17
3494,1319,2025-01-24,App Crash,48.9
3495,1196,2024-07-16,Payment Failed,64.63
3496,3656,2024-07-23,App Crash,12.07
3497,2931,2024-04-26,App Crash,21.19
3498,1982,2024-04-28,App Crash,65.03
3499,442,2024-02-29,Wrong Item,48.44
3500,3785,2024-07-13,Payment Failed,17.75
3501,2666,2024-02-18,Wrong Item,51.06
3502,31,2024-05-29,App Crash,63.38
3503,3209,2024-01-27,Refund Issue,59.52
3504,2426,2024-10-08,App Crash,21.03
3505,2361,2024-03-20,Refund Issue,57.75
3506,1487,2024-04-07,App Crash,17.69
3507,4985,2024-02-23,Refund Issue,52.62
3508,2271,2024-01-04,App Crash,19.22
3509,1959,2024-02-02,Refund Issue,38.93
3510,1589,2024-08-31,Wrong Item,27.88
3511,1595,2024-02-13,App Crash,23.79
3512,957,2024-12-19,Wrong Item,51.49
3513,2995,2024-08-17,Refund Issue,47.12
3514,407,2024-03-02,App Crash,58.5
3515,3983,2024-11-04,Wrong Item,16.91
3516,4201,2024-10-25,App Crash,63.09
3517,225,2024-05-31,App Crash,63.54
3518,879,2024-06-11,App Crash,70.98
3519,807,2024-08-26,App Crash,23.63
3520,194,2025-01-13,Payment Failed,56.48
3521,3090,2024-05-08,Payment Failed,39.67
3522,4567,2024-01-24,Refund Issue,29.15
3523,4274,2024-06-20,App Crash,10.33
3524,1048,2025-01-25,App Crash,9.98
3525,2257,2024-02-26,App Crash,64.1
3526,2698,2024-11-05,Payment Failed,14.17
3527,2383,2024-12-06,Late Delivery,26.36
3528,2061,2024-11-22,App Crash,23.81
3529,3066,2024-10-20,Payment Failed,64.15
3530,1830,2024-07-04,Late Delivery,56.93
3531,800,2024-01-15,Refund Issue,35.0
3532,3640,2024-10-10,Late Delivery,1.44
3533,1027,2024-02-07,Payment Failed,3.89
3534,4637,2024-11-02,Wrong Item,70.29
3535,1518,2024-12-29,Payment Failed,10.12
3536,3020,2024-01-06,Payment Failed,47.48
3537,2613,2024-01-03,App Crash,57.13
3538,2530,2025-01-22,Refund Issue,68.48
3539,539,2024-06-19,App Crash,58.63
3540,2193,2024-07-30,App Crash,65.3
3541,1820,2025-01-29,App Crash,62.53
3542,3330,2024-08-13,Wrong Item,27.37
3543,4508,2024-04-29,Wrong Item,31.74
3544,1545,2024-11-22,Late Delivery,38.65
3545,1232,2024-07-02,App Crash,16.3
3546,279,2024-03-21,Wrong Item,5.07
3547,1395,2024-08-01,Late Delivery,71.72
3548,2694,2024-04-25,App Crash,7.59
3549,4324,2024-07-05,Wrong Item,10.56
3550,30,2024-11-02,Late Delivery,54.29
3551,1560,2024-07-07,Wrong Item,54.65
3552,1035,2024-02-14,App Crash,68.71
3553,4065,2024-08-29,Late Delivery,31.42
3554,4597,2024-08-09,Wrong Item,48.04
3555,4453,2024-05-02,App Crash,1.83
3556,2249,2024-07-04,Refund Issue,39.34
3557,1849,2024-04-03,App Crash,4.85
3558,2367,2024-05-15,Late Delivery,21.42
3559,3499,2024-02-26,Late Delivery,14.88
3560,2319,2024-05-02,App Crash,49.2
3561,3470,2024-11-29,Late Delivery,38.2
3562,2631,2024-01-15,Wrong Item,19.99
3563,1060,2024-03-17,Payment Failed,11.52
3564,2028,2024-12-26,Late Delivery,32.25
3565,371,2024-04-05,App Crash,13.54
3566,4542,2024-09-26,Wrong Item,4.0
3567,1485,2025-01-22,App Crash,44.75
3568,4088,2024-07-11,Payment Failed,13.09
3569,3655,2024-09-02,App Crash,49.19
3570,67,2024-02-20,App Crash,1.56
3571,2142,2024-01-28,Payment Failed,59.57
3572,4785,2024-07-22,Wrong Item,13.95
3573,2193,2024-07-31,Payment Failed,9.48
3574,828,2024-06-16,App Crash,27.38
3575,1021,2025-01-15,Payment Failed,12.65
3576,3273,2024-08-04,Late Delivery,13.48
3577,3282,2024-01-12,App Crash,2.49
3578,3972,2024-03-27,Wrong Item,69.66
3579,1395,2024-05-30,Late Delivery,24.68
3580,3452,2024-10-24,Refund Issue,36.99
3581,2226,2024-03-26,App Crash,36.27
3582,2439,2024-04-08,Wrong Item,68.66
3583,462,2024-07-06,Refund Issue,14.92
3584,1227,2024-08-16,Refund Issue,30.33
3585,183,2024-08-13,Refund Issue,62.7
3586,3395,2024-08-15,Payment Failed,43.19
3587,4656,2024-05-27,Late Delivery,57.53
3588,4708,2024-02-11,Late Delivery,20.06
3589,4942,2024-12-06,Wrong Item,41.69
3590,260,2024-06-03,Refund Issue,46.52
3591,431,2024-10-23,Refund Issue,27.63
3592,4189,2024-01-23,Payment Failed,26.07
3593,2729,2024-07-07,Wrong Item,1.93
3594,4936,2024-08-29,Payment Failed,48.65
3595,4277,2024-02-13,Wrong Item,26.48
3596,3015,2024-09-12,Late Delivery,28.79
3597,1362,2024-06-21,Late Delivery,54.52
3598,1296,2024-04-08,Payment Failed,26.92
3599,2227,2024-03-18,App Crash,9.99
3600,1643,2024-03-06,App Crash,26.33
3601,4102,2024-12-31,Late Delivery,48.59
3602,4113,2024-09-10,App Crash,22.11
3603,4055,2024-12-15,Wrong Item,36.16
3604,1016,2024-11-15,App Crash,47.24
3605,973,2024-11-12,Refund Issue,58.79
3606,1626,2024-09-09,Refund Issue,14.29
3607,542,2024-12-21,Payment Failed,22.77
3608,2570,2024-12-12,Refund Issue,2.09
3609,4706,2025-01-28,Refund Issue,67.66
3610,2452,2024-06-27,Wrong Item,42.71
3611,1100,2024-03-24,Refund Issue,14.76
3612,4445,2024-07-20,Late Delivery,43.98
3613,4619,2024-03-03,Payment Failed,3.25
3614,4855,2024-06-10,Refund Issue,46.62
3615,3819,2024-09-26,App Crash,41.25
3616,505,2024-08-25,Refund Issue,38.38
3617,976,2024-09-24,App Crash,23.88
3618,3098,2024-11-15,Payment Failed,23.74
3619,1626,2024-12-26,Late Delivery,49.69
3620,302,2024-09-25,Refund Issue,10.9
3621,466,2024-10-31,Payment Failed,28.59
3622,3428,2024-12-31,Wrong Item,65.26
3623,1945,2024-02-29,Payment Failed,13.32
3624,367,2024-07-24,Wrong Item,50.36
3625,3585,2025-01-08,Late Delivery,4.4
