user_id,activity_date,app_opens,time_spent_minutes,pages_viewed,coupon_applied
4578,2024-06-12,5,42,8,Yes
1169,2024-11-24,4,19,5,Yes
2178,2024-09-23,9,14,9,Yes
4197,2024-07-21,3,46,9,Yes
2478,2024-12-22,3,10,7,No
4000,2024-09-20,7,30,9,No
226,2024-05-21,2,25,13,No
588,2024-02-24,4,36,8,Yes
4622,2024-10-19,9,30,17,Yes
3414,2024-08-03,9,6,21,Yes
2269,2024-03-22,9,16,1,No
3699,2024-05-05,2,9,20,Yes
4673,2024-11-27,1,8,7,No
2985,2025-01-27,1,26,10,Yes
3707,2024-04-22,5,49,4,No
447,2024-03-27,8,12,22,Yes
2815,2024-08-07,1,26,16,No
3252,2024-01-16,6,36,2,Yes
272,2025-01-12,3,55,17,No
478,2024-11-25,3,35,3,No
4156,2024-07-03,8,48,4,Yes
4843,2025-01-04,7,49,7,No
2720,2024-10-07,7,22,10,No
4635,2024-07-11,6,29,16,No
2829,2025-01-01,3,24,2,No
4442,2024-11-14,3,34,7,Yes
2094,2025-01-22,9,28,23,No
1557,2024-05-23,9,9,21,No
1823,2024-03-25,6,25,18,Yes
781,2024-08-23,8,54,8,No
705,2024-08-03,4,28,23,No
4864,2024-09-03,3,46,6,No
479,2024-05-29,5,51,5,Yes
4179,2024-09-21,1,8,12,Yes
4032,2024-04-17,9,57,2,Yes
2435,2024-02-20,8,34,20,No
1582,2024-08-15,4,40,6,No
129,2024-04-08,1,50,10,No
4804,2024-12-24,2,9,10,No
2380,2024-01-02,6,49,5,No
1230,2024-07-15,9,45,5,No
4256,2024-07-25,3,36,12,Yes
1846,2024-04-03,6,5,9,No
548,2024-10-29,4,4,17,No
4710,2024-04-19,2,44,15,Yes
3369,2024-12-02,7,42,11,Yes
4936,2024-11-24,4,28,24,No
4555,2024-12-14,3,12,20,Yes
4739,2024-02-14,7,41,10,No
3846,2024-07-09,5,25,7,No
25,2024-02-17,7,26,5,No
1029,2024-09-28,6,19,24,Yes
2978,2025-01-26,6,27,10,Yes
2348,2024-02-16,7,33,4,No
3461,2024-08-27,9,2,5,Yes
1961,2024-10-03,3,41,21,Yes
2015,2024-09-13,2,46,6,No
1441,2024-03-17,9,49,1,Yes
3524,2024-05-30,1,28,16,Yes
1020,2024-03-16,3,45,18,No
969,2024-07-14,3,12,16,Yes
1220,2024-07-04,8,35,12,No
8,2024-06-23,8,44,14,No
1190,2024-10-15,7,52,20,Yes
424,2024-06-08,9,33,1,No
3991,2024-07-31,5,1,6,Yes
2097,2024-11-14,6,22,17,Yes
2263,2024-10-07,5,42,1,Yes
2530,2024-10-30,3,49,15,No
3542,2024-01-12,3,56,11,Yes
2335,2024-08-03,9,21,5,No
676,2024-03-19,9,19,12,No
2475,2024-04-30,5,30,24,Yes
177,2024-03-09,5,52,4,Yes
1955,2024-08-23,6,32,5,No
59,2025-01-06,5,31,21,Yes
1480,2024-03-14,5,54,1,No
138,2024-04-22,7,56,17,Yes
4416,2024-11-30,4,41,15,Yes
1594,2024-08-30,7,53,10,No
1116,2024-03-01,4,53,18,Yes
38,2024-08-18,2,7,8,No
4682,2024-11-15,4,52,24,Yes
2215,2024-09-14,7,49,9,Yes
423,2024-10-23,4,50,17,Yes
4514,2024-01-14,4,25,10,No
1861,2024-03-18,1,30,2,No
913,2024-03-28,6,41,16,Yes
2283,2024-04-26,7,30,7,Yes
2799,2024-08-29,9,43,4,No
924,2024-12-13,1,16,2,No
3535,2024-10-20,4,16,15,No
3605,2024-01-29,9,58,2,Yes
1181,2024-01-19,2,33,14,Yes
836,2024-12-28,5,10,23,No
2266,2025-01-25,3,36,2,Yes
717,2024-08-07,9,19,6,No
3093,2024-06-10,8,11,7,No
498,2024-05-19,7,46,23,Yes
261,2024-12-31,9,20,17,No
1554,2024-10-04,3,22,19,No
1461,2024-11-17,5,29,1,No
2482,2024-11-22,9,56,17,Yes
4697,2024-08-17,9,2,10,Yes
2408,2024-01-29,7,55,11,Yes
652,2024-12-09,2,58,8,No
1297,2024-10-09,3,24,5,Yes
2685,2024-05-23,2,9,16,No
3581,2024-08-26,3,39,22,No
4284,2024-08-16,8,23,4,No
149,2024-10-24,7,2,20,No
2755,2024-06-14,4,59,19,Yes
1591,2024-12-26,9,1,20,No
3929,2024-05-12,6,50,18,No
2668,2024-02-06,4,13,24,No
1890,2024-11-17,9,41,17,No
419,2024-08-15,8,17,17,No
171,2024-08-03,2,43,12,Yes
470,2024-09-11,2,50,6,No
1095,2024-06-09,9,10,5,Yes
583,2024-06-09,8,14,10,Yes
3187,2024-04-13,6,19,1,No
3964,2024-10-30,4,3,5,Yes
4945,2024-09-25,7,34,2,Yes
1848,2024-02-09,4,38,8,No
679,2024-10-05,7,33,16,No
1737,2024-10-03,9,52,20,Yes
4012,2024-11-15,9,19,4,Yes
3870,2024-12-16,3,34,9,No
4302,2024-01-21,8,21,22,Yes
1830,2024-08-19,4,24,12,No
1352,2025-01-18,4,59,2,No
230,2024-04-17,5,37,21,No
1546,2024-08-24,9,21,9,No
2736,2024-09-20,9,10,21,Yes
3084,2024-02-03,7,44,15,No
216,2024-06-29,4,34,1,No
2293,2024-10-25,1,17,4,No
4213,2024-02-03,5,7,8,No
1027,2024-06-13,1,58,20,No
3361,2024-09-09,1,46,15,Yes
1788,2024-11-04,7,1,3,Yes
3794,2024-01-30,5,3,2,Yes
2395,2024-10-12,6,33,14,No
690,2024-10-24,1,23,5,No
3561,2024-06-03,3,38,7,No
1749,2024-07-08,6,52,19,No
3325,2024-09-18,8,1,2,Yes
3371,2024-11-07,7,37,13,No
241,2025-01-25,9,13,4,No
4431,2024-12-30,1,7,15,No
1580,2024-11-17,6,34,24,No
319,2024-07-18,9,48,8,No
537,2024-03-26,3,55,1,Yes
548,2024-07-26,5,57,4,Yes
4472,2024-10-08,4,27,9,No
1112,2024-04-17,6,25,8,Yes
2813,2024-09-15,8,55,1,No
3405,2024-05-14,7,15,22,Yes
2653,2024-10-08,7,59,13,Yes
1202,2024-09-19,4,16,12,No
4634,2024-08-14,5,29,24,No
2945,2024-07-29,1,53,6,No
1245,2024-04-15,6,31,10,No
3847,2024-09-25,8,56,21,Yes
2345,2024-01-12,4,54,17,No
1732,2024-03-20,7,3,21,Yes
2477,2024-01-09,1,25,19,No
4305,2024-12-16,5,11,5,No
3503,2024-09-02,5,40,22,No
1709,2024-07-23,4,53,22,No
422,2024-02-10,6,42,4,No
4514,2024-03-18,6,29,1,No
2807,2024-05-01,3,54,23,No
2602,2024-10-30,9,39,8,Yes
359,2024-07-23,3,1,20,No
881,2024-12-14,9,47,6,Yes
1069,2024-02-25,8,58,10,No
250,2024-04-02,9,18,13,Yes
2178,2024-02-28,1,9,20,Yes
2033,2024-11-19,3,3,14,No
4630,2024-12-07,8,15,8,Yes
644,2024-11-04,4,11,22,No
3617,2024-01-15,9,5,13,No
4458,2024-11-19,4,59,2,Yes
3534,2024-06-19,1,13,8,Yes
1749,2025-01-12,8,39,19,No
3275,2024-02-15,2,3,17,No
4590,2024-10-07,3,30,6,No
1682,2024-10-06,5,37,16,No
574,2024-02-21,3,22,1,Yes
3075,2024-03-20,1,39,14,Yes
4664,2024-10-17,9,45,4,Yes
670,2024-11-27,7,58,11,Yes
4042,2024-10-03,5,6,20,No
1458,2024-09-24,4,47,20,No
1904,2024-11-25,2,11,9,Yes
1532,2024-07-17,4,42,9,Yes
1521,2024-12-01,7,45,7,No
3014,2025-01-25,2,39,14,No
1657,2024-02-20,6,13,20,No
3629,2024-09-18,5,9,22,Yes
4267,2025-01-27,5,12,15,No
4689,2024-03-09,3,22,24,No
1668,2024-01-14,3,28,8,Yes
2582,2024-11-28,1,26,12,Yes
850,2024-09-07,4,32,15,No
864,2024-01-04,1,54,21,Yes
1073,2024-07-24,2,32,12,Yes
2900,2024-07-17,4,23,18,Yes
4775,2025-01-01,5,40,1,No
4356,2025-01-24,5,44,19,No
637,2024-11-01,7,9,10,Yes
5,2024-01-19,8,24,5,No
231,2024-03-01,9,46,21,Yes
1006,2024-01-25,6,5,13,No
3486,2024-08-20,8,33,1,Yes
3305,2024-10-27,2,38,15,Yes
1583,2024-03-08,4,19,2,No
3320,2024-04-22,2,30,7,No
4704,2024-09-03,3,16,3,Yes
280,2024-03-16,3,55,1,No
3448,2024-10-28,3,53,21,No
1873,2024-10-11,9,30,20,Yes
3516,2024-03-14,3,20,3,No
1999,2024-07-17,8,33,24,Yes
4867,2024-10-10,1,2,17,No
1536,2024-11-06,4,41,10,No
2971,2024-04-28,9,35,4,Yes
940,2024-04-24,2,4,23,No
3913,2024-05-20,8,59,23,Yes
4356,2024-12-27,9,12,8,Yes
3170,2024-09-18,8,57,13,No
1667,2024-12-05,5,50,20,Yes
3295,2024-08-11,6,57,4,No
3556,2024-12-04,8,43,23,No
3836,2024-06-04,7,18,12,No
1595,2024-11-07,1,7,13,No
594,2024-08-20,3,51,20,No
3121,2024-01-24,7,54,5,Yes
4402,2024-05-04,5,43,9,Yes
2455,2024-12-31,5,39,7,Yes
2406,2024-06-10,6,13,1,No
2091,2024-01-23,3,57,14,No
936,2024-08-03,9,16,1,Yes
2743,2024-09-08,3,59,23,No
2532,2024-06-16,7,8,7,No
1396,2024-08-23,9,58,18,No
2376,2024-09-18,5,42,1,No
2579,2024-11-10,2,44,21,No
2181,2024-07-30,6,11,4,Yes
3626,2024-09-22,4,57,5,Yes
2352,2025-01-08,5,32,14,Yes
1769,2024-04-25,1,48,7,No
4315,2024-04-07,3,41,12,Yes
1803,2024-06-22,1,16,11,No
2724,2024-06-30,6,33,19,Yes
4167,2024-12-19,2,36,7,No
2868,2024-08-16,9,26,17,No
3214,2024-01-07,2,11,20,No
4419,2024-09-06,2,10,8,No
988,2024-08-14,1,36,21,Yes
2483,2024-04-30,7,13,1,Yes
938,2025-01-13,4,57,9,No
341,2024-02-21,3,49,22,Yes
4535,2025-01-27,2,30,11,Yes
3404,2024-03-28,3,55,21,No
2538,2024-12-02,5,21,16,Yes
1837,2024-04-21,6,52,10,No
1233,2024-02-21,9,14,5,Yes
1386,2024-06-14,4,51,5,Yes
1765,2024-06-17,1,25,2,No
2280,2024-06-23,6,46,17,Yes
1610,2024-11-19,6,23,23,Yes
1683,2024-01-22,6,37,7,Yes
3980,2024-12-14,7,23,18,Yes
3671,2025-01-28,5,24,6,No
2942,2024-06-11,8,56,4,Yes
3928,2024-08-13,9,38,6,Yes
1568,2024-12-12,8,39,22,Yes
2872,2024-01-17,2,42,21,Yes
4821,2024-07-02,7,2,16,No
1982,2024-03-06,7,20,24,Yes
436,2024-11-25,1,52,9,No
4453,2024-02-17,5,9,24,Yes
3158,2024-09-25,1,5,15,No
545,2024-09-01,1,34,18,Yes
3115,2024-11-12,6,21,1,No
2891,2024-11-04,8,9,4,No
180,2024-12-11,7,37,22,Yes
2350,2025-01-13,2,20,6,No
2439,2024-04-23,2,51,21,No
275,2024-09-21,4,41,17,Yes
2112,2024-05-20,5,57,11,No
3121,2024-12-29,7,23,16,Yes
2476,2024-05-23,8,24,3,No
1183,2024-05-14,6,37,15,No
2000,2024-01-23,2,51,24,Yes
2705,2024-06-08,5,34,17,No
4790,2024-07-07,8,9,24,No
188,2024-09-17,2,22,17,No
2989,2024-10-02,1,27,2,Yes
200,2024-04-17,3,51,21,No
2551,2024-02-23,7,32,22,No
3259,2024-02-09,8,50,5,No
4568,2024-06-08,9,35,16,No
285,2024-02-02,6,56,24,No
2464,2024-06-06,1,32,13,Yes
1294,2024-09-04,3,47,8,No
3669,2024-01-27,7,30,13,Yes
4500,2024-11-29,1,17,22,No
1825,2024-12-25,7,8,23,No
3731,2024-02-22,7,58,11,Yes
213,2025-01-20,1,26,2,No
3458,2024-03-19,6,22,6,No
3342,2024-04-26,5,28,13,Yes
4872,2024-11-27,4,53,5,Yes
4344,2024-06-14,9,2,13,Yes
46,2024-01-26,7,1,13,No
3979,2024-04-11,5,35,17,Yes
4316,2024-07-24,3,40,19,Yes
801,2024-10-01,2,20,5,No
3931,2024-08-15,7,21,19,No
4484,2024-02-28,3,37,19,No
3657,2024-06-15,9,50,8,No
775,2024-11-17,1,5,2,Yes
1848,2025-01-19,4,4,5,Yes
3810,2024-07-20,4,1,20,No
4442,2024-09-30,8,52,14,No
3942,2024-11-04,5,12,23,Yes
1411,2024-02-08,2,40,14,No
4444,2025-01-15,1,15,24,No
3958,2024-01-20,8,25,11,No
3105,2024-10-25,3,57,19,No
1717,2024-11-23,2,51,12,No
4005,2024-08-12,5,46,15,No
4182,2024-08-18,3,27,10,No
3729,2024-11-12,6,22,7,Yes
4628,2024-08-16,9,59,12,No
4700,2024-10-02,6,39,21,Yes
3292,2024-01-28,1,4,9,No
151,2024-03-13,7,25,17,No
2791,2024-04-28,9,8,19,No
4829,2024-11-23,7,5,2,Yes
3249,2024-06-03,5,8,7,No
3980,2024-11-17,8,48,9,No
3004,2024-05-16,9,9,3,No
3374,2024-07-01,7,50,2,No
2066,2024-08-06,5,44,24,No
964,2024-09-19,6,7,2,No
2561,2024-05-29,8,20,19,Yes
344,2024-05-14,7,31,16,No
1281,2024-07-29,8,15,6,No
1491,2024-08-30,1,33,12,No
3208,2024-10-21,5,35,22,No
3888,2024-05-30,8,48,16,No
2803,2024-01-13,7,9,22,No
146,2025-01-24,1,7,18,No
3815,2024-04-28,5,46,19,Yes
3690,2025-01-30,5,12,12,No
1535,2024-08-04,1,17,16,Yes
2015,2025-01-06,6,19,10,No
2262,2024-08-06,4,3,2,No
1631,2024-06-01,6,40,3,No
735,2024-01-12,9,13,13,Yes
1574,2024-02-03,7,28,19,Yes
1411,2024-08-09,1,29,7,No
4122,2024-04-21,3,38,10,Yes
2000,2024-03-09,5,41,22,No
2900,2024-11-09,9,30,21,No
814,2024-06-12,4,55,14,No
1495,2024-09-02,9,25,10,No
1059,2024-04-21,8,37,16,No
2973,2025-01-23,8,23,24,No
3686,2024-09-12,4,30,6,No
4103,2024-09-16,9,19,5,No
2375,2024-12-04,1,51,11,No
791,2024-04-16,8,50,6,No
1583,2024-03-01,8,16,1,No
4303,2024-06-30,9,57,12,Yes
18,2024-10-25,1,12,9,No
1262,2024-09-12,4,52,8,No
1869,2024-07-06,4,51,8,Yes
1423,2024-08-19,2,29,17,No
543,2024-12-27,3,15,19,No
3824,2024-03-23,3,23,11,Yes
4604,2024-11-03,2,26,22,No
1457,2024-12-26,7,28,7,Yes
3815,2024-12-08,4,30,18,No
2503,2024-03-16,4,40,24,No
3838,2024-12-05,1,12,22,Yes
4974,2024-08-12,9,59,12,No
2621,2024-04-29,7,55,12,Yes
3936,2024-02-23,5,53,9,No
4257,2024-09-17,9,30,24,Yes
4247,2024-07-20,2,16,11,Yes
4246,2024-10-13,1,10,3,No
4618,2025-01-31,3,6,5,Yes
2144,2025-01-15,2,37,1,No
1614,2024-04-16,2,6,2,Yes
3907,2024-12-29,5,48,19,No
427,2024-01-20,6,39,5,Yes
188,2024-03-10,1,17,10,Yes
3425,2024-10-16,7,50,1,No
2447,2024-02-15,8,58,6,Yes
1571,2024-06-18,6,27,10,No
3330,2024-10-13,5,2,11,Yes
4059,2024-07-07,3,15,13,Yes
4743,2024-12-27,6,32,14,No
1580,2024-12-04,2,28,9,No
1269,2024-06-04,3,40,17,No
4459,2024-11-24,7,14,2,Yes
1520,2024-03-24,7,49,12,Yes
314,2024-04-26,4,36,15,Yes
2567,2024-04-26,8,11,5,No
4038,2024-03-30,5,47,22,Yes
1615,2024-06-02,8,56,24,No
4983,2024-02-16,8,46,7,No
621,2024-07-11,1,30,17,No
646,2025-01-12,8,1,6,Yes
1522,2024-07-09,9,45,3,Yes
1642,2024-02-05,6,7,7,No
4525,2024-10-08,3,57,16,Yes
75,2024-06-26,7,14,11,No
3155,2024-11-16,7,47,17,No
3221,2025-01-13,4,48,8,Yes
598,2024-05-10,1,44,17,No
947,2024-10-02,5,47,9,No
2358,2024-05-06,1,19,5,No
74,2024-10-25,7,46,12,No
3286,2024-08-09,9,36,10,No
3585,2024-07-18,3,7,14,Yes
551,2024-01-13,9,29,8,No
4715,2024-08-26,9,38,8,Yes
4497,2024-04-16,6,2,24,No
835,2024-06-02,8,18,8,Yes
4881,2024-05-29,1,28,7,No
4272,2024-07-15,4,47,2,No
578,2024-08-29,5,30,12,No
2950,2024-12-29,6,18,6,Yes
993,2024-05-10,9,3,23,No
3231,2024-07-18,6,34,12,No
3539,2024-03-31,4,30,9,No
4165,2025-01-07,2,22,8,Yes
4498,2024-03-03,4,56,7,No
440,2024-06-25,7,33,4,Yes
2138,2025-01-15,9,28,24,No
4792,2024-11-19,3,20,15,Yes
1075,2024-10-20,6,26,5,Yes
4470,2024-07-01,7,11,21,Yes
3884,2024-10-05,7,40,3,No
2939,2024-05-25,1,9,5,Yes
1674,2024-11-28,3,46,1,No
1769,2024-02-12,3,35,20,Yes
276,2024-11-17,7,29,16,Yes
1303,2024-09-06,2,9,18,Yes
1388,2024-05-17,7,4,20,Yes
4639,2025-01-14,9,5,13,Yes
3052,2024-11-08,4,4,16,No
1612,2024-02-28,1,15,23,No
3799,2024-08-05,1,30,4,No
3532,2024-02-02,4,5,6,Yes
793,2024-08-14,3,48,18,No
3732,2024-01-02,8,7,5,No
525,2024-06-21,7,2,21,No
4227,2024-01-07,3,34,13,Yes
3266,2024-03-23,2,33,6,Yes
2182,2024-03-25,4,31,3,No
2430,2024-02-09,3,27,4,No
4680,2024-09-19,5,32,4,Yes
3209,2024-12-06,3,32,10,No
1202,2024-02-18,4,1,6,Yes
2612,2024-07-26,8,17,22,Yes
2049,2024-10-16,9,52,7,No
3689,2024-10-09,6,4,19,No
2994,2024-02-06,9,36,9,Yes
2280,2024-11-26,3,1,10,Yes
3825,2024-05-26,7,33,8,No
4377,2024-02-20,4,13,1,No
244,2024-04-26,2,45,8,Yes
2352,2025-01-25,5,9,11,No
232,2024-06-02,6,20,11,Yes
319,2024-05-20,6,32,3,No
3865,2024-12-07,3,55,21,Yes
2892,2024-09-02,9,32,24,No
2768,2024-07-16,2,52,2,No
3538,2024-12-23,5,34,9,Yes
3189,2024-01-30,8,53,17,Yes
4812,2024-12-27,6,29,10,Yes
95,2024-10-29,7,25,17,No
3319,2024-05-10,5,56,19,Yes
4953,2024-10-14,4,19,10,No
1171,2024-04-14,4,29,22,No
2172,2024-12-21,3,56,22,Yes
1092,2024-09-06,7,23,4,No
2936,2024-08-18,1,8,2,No
1995,2024-05-27,3,58,13,No
3920,2024-01-14,9,43,6,No
3430,2025-01-11,2,11,11,Yes
4242,2024-03-06,3,52,21,No
3408,2024-10-29,1,55,2,No
1958,2025-01-03,6,9,18,No
4911,2024-03-05,5,33,14,Yes
1868,2024-10-01,3,23,18,No
2932,2024-07-26,6,50,2,No
25,2024-05-27,9,4,20,No
1681,2024-12-06,6,39,10,No
4520,2024-11-22,3,36,13,Yes
627,2024-05-03,5,19,16,No
4627,2024-04-13,8,1,10,No
2237,2025-01-29,6,28,16,Yes
1742,2024-01-15,7,40,3,Yes
2123,2024-03-18,7,36,8,Yes
620,2024-08-05,5,21,23,Yes
55,2024-11-20,5,35,2,Yes
1765,2024-06-27,4,17,3,No
3432,2025-01-18,1,23,20,No
1372,2024-01-16,6,25,14,Yes
2728,2024-10-21,3,4,22,No
3606,2025-01-06,9,50,24,Yes
3497,2024-11-26,8,20,20,Yes
4301,2024-10-26,7,31,24,Yes
4975,2024-07-15,2,29,23,No
3128,2024-12-28,7,24,20,No
2507,2024-04-05,8,37,15,No
4424,2024-02-29,9,34,16,Yes
1097,2024-10-12,6,26,10,Yes
4182,2024-04-06,7,41,9,No
1968,2024-07-31,1,46,5,Yes
4949,2024-07-12,5,3,10,Yes
2176,2024-08-19,9,53,23,Yes
509,2024-08-23,7,4,7,Yes
4926,2024-03-04,2,49,19,No
505,2024-11-03,9,42,11,Yes
956,2025-01-17,9,6,11,No
4511,2024-07-12,7,19,16,Yes
3270,2024-07-31,4,42,19,No
2630,2024-07-30,3,26,24,No
2090,2024-08-10,8,46,10,Yes
4411,2024-02-09,8,39,23,Yes
3475,2024-01-01,2,19,13,No
4941,2024-03-12,1,37,10,No
2455,2024-06-09,4,33,1,No
3193,2025-01-17,3,48,8,No
2080,2024-07-20,5,24,4,Yes
3127,2024-05-03,4,10,1,Yes
4874,2024-05-22,6,47,23,No
2845,2024-03-30,7,41,13,No
1773,2024-01-17,9,48,9,No
4257,2024-03-09,4,5,8,Yes
625,2024-03-06,3,33,17,No
2357,2024-03-09,5,42,16,Yes
4397,2024-12-14,1,52,18,Yes
4688,2024-12-23,6,38,7,No
3629,2024-04-22,5,11,10,No
2834,2024-05-17,9,18,16,No
786,2024-11-10,1,3,4,No
236,2024-10-28,5,2,11,No
4996,2024-10-05,2,31,16,No
4132,2024-01-21,1,52,19,Yes
1209,2024-02-07,8,48,6,Yes
1881,2024-04-16,3,54,14,No
408,2025-01-06,3,49,22,No
3386,2024-08-12,4,15,9,Yes
1466,2024-08-04,6,40,20,No
834,2024-10-10,8,39,21,No
1265,2024-04-23,5,58,20,No
3610,2024-08-03,7,41,21,Yes
1702,2024-09-06,8,20,1,Yes
1536,2024-07-02,8,48,7,Yes
2607,2024-11-12,7,16,9,No
4541,2025-01-14,1,19,14,No
1256,2024-01-09,5,4,13,Yes
3545,2024-02-18,2,12,7,No
3232,2024-08-30,8,42,12,No
4347,2024-08-19,8,10,1,No
3945,2024-11-10,2,55,22,Yes
1108,2024-02-06,6,15,21,Yes
3276,2024-06-16,4,30,13,No
4084,2024-03-17,3,14,20,No
4390,2024-11-21,1,10,8,No
4080,2024-06-04,7,7,11,Yes
4138,2024-05-21,7,38,23,No
3048,2024-07-25,2,46,16,No
810,2024-03-02,2,57,3,No
3605,2024-05-20,6,16,1,No
2913,2024-05-30,2,57,20,Yes
4188,2024-01-14,6,35,20,No
4776,2024-11-11,7,53,7,No
344,2024-03-25,4,57,24,No
2335,2024-04-18,2,34,20,Yes
2143,2024-05-05,8,24,18,No
214,2024-06-28,1,40,7,No
4813,2024-02-02,9,16,16,No
2387,2024-08-22,8,33,2,No
3250,2024-06-04,3,26,22,Yes
97,2024-07-21,2,42,20,No
2676,2024-07-03,4,26,4,No
922,2024-08-10,8,52,11,Yes
3435,2024-06-06,2,23,2,Yes
2801,2024-03-12,3,29,10,No
2422,2024-07-11,7,37,6,No
1720,2024-01-27,4,13,4,No
3527,2024-02-26,6,51,5,No
3975,2024-10-08,4,30,6,No
1878,2024-07-15,9,10,8,No
3876,2024-05-06,9,14,19,No
623,2024-09-07,7,20,19,Yes
4416,2025-01-19,1,7,23,Yes
4970,2024-03-06,9,55,7,No
3597,2024-07-13,3,42,16,No
476,2024-04-21,5,57,10,No
3838,2024-02-04,9,29,21,No
3060,2024-10-17,1,46,5,No
4010,2024-10-26,1,57,21,No
3783,2025-01-19,1,6,1,No
2143,2024-07-01,4,32,20,Yes
834,2025-01-11,6,58,23,Yes
1023,2024-11-25,4,39,5,Yes
4366,2024-07-14,2,28,14,No
3541,2024-11-09,4,6,13,No
791,2024-11-20,5,42,12,Yes
2738,2024-06-20,5,44,18,No
542,2024-07-01,6,3,22,Yes
4564,2024-10-25,9,39,18,No
4400,2025-01-23,1,48,3,No
4970,2024-03-21,2,28,24,Yes
1856,2024-11-23,3,13,19,No
3535,2024-04-03,3,46,19,No
3010,2024-09-05,7,41,23,Yes
2642,2024-12-16,3,40,17,No
2859,2024-08-12,8,44,6,Yes
4560,2024-07-11,5,47,10,Yes
3516,2024-05-14,1,13,6,No
173,2024-02-17,8,41,21,Yes
1374,2024-06-01,1,42,15,No
2569,2024-11-07,4,7,4,Yes
1991,2024-01-24,9,34,9,No
3491,2024-01-14,3,9,17,No
974,2024-04-20,8,50,2,No
2963,2024-10-07,1,16,13,No
334,2024-06-14,8,51,12,No
1093,2024-01-02,2,12,5,Yes
410,2024-04-01,8,4,12,No
4501,2025-01-15,6,22,13,No
1730,2024-06-20,3,1,12,Yes
711,2024-06-24,8,19,5,Yes
3392,2024-02-02,7,15,11,No
1670,2025-01-08,5,34,8,No
2943,2025-01-04,1,30,7,No
3759,2024-04-16,2,48,23,No
3304,2024-05-18,6,53,5,No
747,2024-05-27,6,14,19,No
2750,2024-12-15,3,3,17,No
183,2024-05-10,5,16,9,Yes
520,2024-10-08,8,59,18,Yes
1530,2024-07-23,2,23,11,No
4732,2024-09-03,9,27,11,No
1800,2024-03-13,6,59,18,Yes
2376,2024-04-02,2,16,23,Yes
2898,2024-09-30,4,48,2,No
2989,2024-10-01,1,27,24,Yes
3640,2024-04-27,1,42,12,No
2150,2024-10-20,8,50,23,No
2323,2024-01-01,4,12,19,No
2772,2024-06-02,5,12,19,No
1606,2024-08-28,6,44,8,No
2302,2025-01-21,9,33,4,Yes
4802,2024-05-03,7,4,3,Yes
3424,2024-04-29,3,49,10,Yes
4823,2024-02-03,4,3,12,Yes
4248,2024-05-09,1,26,3,No
2953,2024-07-03,7,37,3,No
4083,2024-05-21,8,36,5,Yes
2633,2024-07-12,3,47,4,No
1117,2025-01-09,1,29,8,Yes
4522,2025-01-13,6,48,19,Yes
3637,2024-12-22,3,24,7,No
789,2024-02-12,4,40,17,No
3990,2024-07-10,4,50,10,No
2551,2024-12-17,2,41,1,No
2183,2024-09-03,9,16,24,No
2018,2024-05-29,9,23,4,No
4180,2024-10-24,2,13,9,No
1985,2024-04-11,6,23,5,Yes
2795,2024-03-17,4,57,14,Yes
3137,2024-07-02,5,47,22,No
3324,2024-02-17,4,17,17,No
967,2024-02-28,3,20,19,No
4449,2024-05-13,4,50,6,No
1906,2024-12-22,9,58,13,No
478,2024-10-28,2,12,4,Yes
2093,2024-08-22,2,57,17,No
2553,2024-09-26,7,20,2,Yes
2947,2024-09-21,2,58,7,No
1998,2024-08-26,5,56,4,No
1178,2024-10-28,4,31,7,No
4657,2024-06-11,9,50,23,No
3226,2024-04-19,1,20,24,No
3919,2024-02-02,4,36,11,Yes
4588,2024-03-09,6,34,17,Yes
1766,2024-12-18,1,48,19,Yes
1567,2024-01-05,1,24,7,No
3255,2024-05-28,1,4,11,No
4723,2024-01-08,9,46,17,No
1972,2024-10-25,8,11,8,Yes
3164,2024-06-13,2,33,13,No
1039,2024-05-26,3,25,5,Yes
2461,2024-05-04,9,12,23,Yes
2476,2024-08-13,5,56,17,Yes
3764,2024-09-10,6,32,16,No
460,2024-11-29,8,53,22,No
553,2024-08-10,4,7,24,No
317,2024-08-05,3,27,6,No
1374,2024-02-18,9,29,14,No
2676,2024-09-20,1,55,3,Yes
2243,2024-04-09,8,27,4,Yes
4543,2024-01-27,1,45,20,Yes
148,2024-12-23,2,31,20,Yes
3895,2024-09-27,2,11,15,No
3819,2024-07-10,6,58,2,No
3542,2024-09-14,4,51,13,No
3085,2024-01-27,2,45,19,Yes
4610,2024-01-31,2,39,13,No
212,2024-02-21,1,21,19,No
576,2025-01-05,9,49,24,Yes
1249,2024-12-22,1,33,13,No
420,2024-10-01,4,49,8,No
1178,2024-09-02,4,12,10,No
3576,2024-05-04,2,6,15,No
4554,2024-02-13,3,57,22,No
3170,2024-06-08,4,46,6,No
4842,2024-04-15,1,42,7,No
4334,2024-10-25,6,23,1,No
2087,2024-02-13,6,35,22,No
2831,2024-06-15,6,37,13,Yes
135,2024-02-17,6,13,17,Yes
3341,2024-02-03,5,54,15,Yes
1144,2024-05-08,5,10,11,Yes
3685,2024-04-27,5,4,11,Yes
1738,2024-08-09,7,51,3,No
1530,2024-09-03,5,37,10,No
4196,2024-09-30,3,48,10,Yes
3878,2024-07-30,8,50,15,Yes
2633,2024-03-28,4,18,5,Yes
897,2024-11-19,9,35,4,Yes
1338,2024-02-23,1,41,11,No
998,2024-01-08,9,59,7,No
4655,2024-09-05,3,38,24,Yes
